cruise,cast,niskin,niskin_other_method,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.837516556,2.152385698,27.5,15.4,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.837516556,2.152385698,23.5,16,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.837516556,2.152385698,26.8,15.5,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>0&<200,152,6,0.837516556,2.152385698,37,25.8,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<200,152,6,0.837516556,2.152385698,40.5,26.3,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<200,152,6,0.837516556,2.152385698,48.3,28.1,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.837516556,2.152385698,49,26.1,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.837516556,2.152385698,39.4,25.5,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.837516556,2.152385698,39.4,25.3,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,a,>10&<200,152,6,0.837516556,2.152385698,2.64,1.58,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,b,>10&<200,152,6,0.837516556,2.152385698,2.66,1.67,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,c,>10&<200,152,6,0.837516556,2.152385698,2.75,1.64,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,a,>10&<200,152,6,0.837516556,2.152385698,1.67,1.3,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,b,>10&<200,152,6,0.837516556,2.152385698,2.08,1.64,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,c,>10&<200,152,6,0.837516556,2.152385698,2.02,1.34,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>10&<200,152,6,0.837516556,2.152385698,5,2.8,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>10&<200,152,6,0.837516556,2.152385698,5.83,2.93,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>10&<200,152,6,0.837516556,2.152385698,5.32,2.95,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>10&<200,152,6,0.837516556,2.152385698,4.9,2.84,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>10&<200,152,6,0.837516556,2.152385698,4.94,2.87,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
