cruise,cast,niskin,niskin_second_cast,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,28.7,18.6,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.776503022,2.22867365,4.51,3.08,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.776503022,2.22867365,4.34,3.04,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.776503022,2.22867365,4.37,2.95,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,a,a,>0&<200,152,6,0.776503022,2.22867365,10.5,7.08,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,a,b,>0&<200,152,6,0.776503022,2.22867365,9.98,7.07,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,a,c,>0&<200,152,6,0.776503022,2.22867365,10.7,7.47,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,b,a,>0&<200,152,6,0.776503022,2.22867365,10.3,7.02,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,b,b,>0&<200,152,6,0.776503022,2.22867365,3.65,2.94,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,b,c,>0&<200,152,6,0.776503022,2.22867365,9.4,6.36,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,c,a,>0&<200,152,6,0.776503022,2.22867365,10.7,7.11,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,c,b,>0&<200,152,6,0.776503022,2.22867365,10.4,6.85,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,c,c,>0&<200,152,6,0.776503022,2.22867365,9.72,6.75,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.776503022,2.22867365,39.5,25.1,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>0&<200,152,6,0.776503022,2.22867365,39.4,25.3,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>0&<200,152,6,0.776503022,2.22867365,41.6,25.1,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>0&<200,152,6,0.776503022,2.22867365,35.7,23.5,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>0&<200,152,6,0.776503022,2.22867365,33.4,23.9,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>0&<200,152,6,0.776503022,2.22867365,39.3,23.3,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>0&<200,152,6,0.776503022,2.22867365,40.1,28,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>0&<200,152,6,0.776503022,2.22867365,28.7,28.2,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>0&<200,152,6,0.776503022,2.22867365,42.3,27.5,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>0&<200,152,6,0.776503022,2.22867365,38.7,27.6,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>0&<200,152,6,0.776503022,2.22867365,42.4,27.3,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>0&<200,152,6,0.776503022,2.22867365,44.2,27.9,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,c,a,>0&<200,152,6,0.776503022,2.22867365,41.6,28.7,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,c,b,>0&<200,152,6,0.776503022,2.22867365,43.7,28.4,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,c,c,>0&<200,152,6,0.776503022,2.22867365,43.4,28.3,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,2.89,2.25,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,2.76,2.16,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,2.83,2.22,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.776503022,2.22867365,1.45,1.32,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.776503022,2.22867365,1.54,1.31,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.776503022,2.22867365,1.4,1.27,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,6.41,4.15,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,6.62,4,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,6.3,4.14,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.776503022,2.22867365,2.11,1.6,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.776503022,2.22867365,2.09,1.63,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.776503022,2.22867365,2,1.54,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,a,>0&<200,152,6,0.776503022,2.22867365,5.21,4.24,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,b,>0&<200,152,6,0.776503022,2.22867365,5.71,3.75,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,c,>0&<200,152,6,0.776503022,2.22867365,5.76,3.89,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,a,>0&<200,152,6,0.776503022,2.22867365,5.9,3.98,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,b,>0&<200,152,6,0.776503022,2.22867365,5.16,4.09,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,c,>0&<200,152,6,0.776503022,2.22867365,5.81,4.11,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,c,a,>0&<200,152,6,0.776503022,2.22867365,5.86,3.91,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,c,b,>0&<200,152,6,0.776503022,2.22867365,5.68,3.83,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,c,c,>0&<200,152,6,0.776503022,2.22867365,5.97,3.99,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.776503022,2.22867365,12.2,7.77,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.776503022,2.22867365,15.5,9.66,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.776503022,2.22867365,10.8,9.88,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.776503022,2.22867365,16.2,9.41,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.776503022,2.22867365,15.1,9.37,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.776503022,2.22867365,9.2,9.15,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>0&<200,152,6,0.776503022,2.22867365,18.5,10.8,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<200,152,6,0.776503022,2.22867365,17.8,10.8,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<200,152,6,0.776503022,2.22867365,17.7,10.5,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.776503022,2.22867365,4.72,3.32,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.776503022,2.22867365,18.8,10.8,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.776503022,2.22867365,18.7,10.9,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,c,a,>0&<200,152,6,0.776503022,2.22867365,18.5,10.7,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,c,b,>0&<200,152,6,0.776503022,2.22867365,16,10,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',22-23',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,c,c,>0&<200,152,6,0.776503022,2.22867365,17.6,10.9,1.02,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,9.34,6.47,1.07,1.005,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,9,6.25,1.07,1.005,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,8.95,6.01,1.07,1.005,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.776503022,2.22867365,2.02,1.58,1.07,1.005,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.776503022,2.22867365,2.07,1.63,1.07,1.005,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.776503022,2.22867365,1.85,1.48,1.07,1.005,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,39,25.7,1.07,1.005,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,38.9,25.3,1.07,1.005,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,38.7,25.1,1.07,1.005,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.776503022,2.22867365,5.42,3.3,1.07,1.005,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.776503022,2.22867365,5.53,3.46,1.07,1.005,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.776503022,2.22867365,4.54,2.9,1.07,1.005,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,a,a,>0&<200,152,6,0.776503022,2.22867365,13.6,8.67,1.025,1.04,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,a,b,>0&<200,152,6,0.776503022,2.22867365,13.1,8.4,1.025,1.04,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,a,c,>0&<200,152,6,0.776503022,2.22867365,12.7,8.29,1.025,1.04,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,b,a,>0&<200,152,6,0.776503022,2.22867365,13.1,8.67,1.025,1.04,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,b,b,>0&<200,152,6,0.776503022,2.22867365,12.9,8.38,1.025,1.04,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,b,c,>0&<200,152,6,0.776503022,2.22867365,13.8,8.94,1.025,1.04,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,c,a,>0&<200,152,6,0.776503022,2.22867365,11.6,7.9,1.025,1.04,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,c,b,>0&<200,152,6,0.776503022,2.22867365,11.8,8.05,1.025,1.04,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,c,c,>0&<200,152,6,0.776503022,2.22867365,11.5,8,1.025,1.04,NaN,NaN,NaN,NaN,NaN,NaN
en687,16',16-17',NA,L8,NaN,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.776503022,2.22867365,44.3,29.1,1.025,1.04,NaN,NaN,NaN,NaN,NaN,NaN
